700014;ACHOCOLATADO LIQUIDO 200 ML;;54,00;0,00;-54,00;UN;171,18;0,00;-171,18
100041;ALFACE;;234,00;0,00;-234,00;UN;697,09;0,00;-697,09
100064;MAMAO;;279,20;0,00;-279,20;KG;1.770,38;0,00;-1.770,38
100065;MELAO;;128,20;0,00;-128,20;KG;866,28;0,00;-866,28
100066;ABACAXI;;254,00;0,00;-254,00;UNID;2.076,10;0,00;-2.076,10
100067;LARANJA;;46,40;0,00;-46,40;KG;257,16;0,00;-257,16
100068;LIMAO;;67,49;0,00;-67,49;KG;305,83;0,00;-305,83
100069;BANANA;;97,80;0,00;-97,80;KG;558,71;0,00;-558,71
100070;BERINGELA;;14,75;0,00;-14,75;KG;69,35;0,00;-69,35
100071;TOMATE;;278,30;0,00;-278,30;KG;1.797,28;0,00;-1.797,28
100072;OVOS;;8.760,00;930,00;-7.830,00;UNID;5.094,55;540,86;-4.553,69
100073;BATATA;;98,00;0,00;-98,00;KG;1.127,00;0,00;-1.127,00
100074;CEBOLA;;57,70;0,00;-57,70;KG;401,09;0,00;-401,09
100101;MAÇA;;74,10;0,00;-74,10;KG;1.019,76;0,00;-1.019,76
100102;MANGA;;155,40;0,00;-155,40;KG;1.340,58;0,00;-1.340,58
100110;MELANCIA;;209,10;0,00;-209,10;KG;560,47;0,00;-560,47
100114;UVA;;17,10;0,00;-17,10;KG;349,29;0,00;-349,29
100115;MORANGO;;75,00;0,00;-75,00;BD;653,00;0,00;-653,00
100116;GOIABA;;17,93;0,00;-17,93;KG;224,13;0,00;-224,13
100135;PIMENTAO VERDE;;3,43;0,00;-3,43;KG;20,40;0,00;-20,40
100149;MANJERICAO;;22,00;0,00;-22,00;UN;44,00;0,00;-44,00
100150;MARACUJA;;5,00;0,00;-5,00;KG;65,90;0,00;-65,90
100152;RABANETE;;1,00;0,00;-1,00;KG;7,50;0,00;-7,50
100153;CENOURA;;95,70;0,00;-95,70;KG;563,61;0,00;-563,61
100154;SALSINHA/CEBOLINHA;;26,00;0,00;-26,00;UN;74,20;0,00;-74,20
100159;COUVE FLOR;;24,00;0,00;-24,00;UN;167,70;0,00;-167,70
100160;PIMENTAO AMARELO/VERMELHO;;10,29;0,00;-10,29;KG;175,18;0,00;-175,18
100168;BROCOLIS;;2,00;0,00;-2,00;UN;11,80;0,00;-11,80
100169;BETERRABA;;12,10;0,00;-12,10;KG;57,69;0,00;-57,69
100172;AMEIXA;;17,50;0,00;-17,50;KG;313,20;0,00;-313,20
100178;ERVILHA CONGELADA;;6,00;3,00;-3,00;KG;88,13;44,06;-44,06
100181;CAQUI;;1,30;0,00;-1,30;KG;14,95;0,00;-14,95
100184;VAGEM;;4,00;0,00;-4,00;KG;54,00;0,00;-54,00
100188;RUCULA;;53,00;0,00;-53,00;UN;169,25;0,00;-169,25
100216;AIPIM;;8,00;4,00;-4,00;KG;63,20;31,60;-31,60
100228;ABOBRINHA;;63,60;0,00;-63,60;KG;220,54;0,00;-220,54
100235;TOMILHO FRESCO;;5,00;0,00;-5,00;KG;15,00;0,00;-15,00
100262;PEPINO SALADA;;8,20;0,00;-8,20;KG;63,87;0,00;-63,87
100266;REPOLHO ROXO;;7,00;0,00;-7,00;UN;61,90;0,00;-61,90
100330;REPOLHO BRANCO;;7,00;0,00;-7,00;UN;38,00;0,00;-38,00
100332;KIWI;;5,00;0,00;-5,00;KG;129,00;0,00;-129,00
100333;HORTELA FOLHAS;;3,00;0,00;-3,00;KG;30,00;0,00;-30,00
100395;CHICORIA;;13,00;0,00;-13,00;UN;45,50;0,00;-45,50
100424;ABACATE;;9,98;0,00;-9,98;KG;69,27;0,00;-69,27
100466;CARAMBOLA;;1,10;0,00;-1,10;KG;18,20;0,00;-18,20
100470;CHUCHU;;2,00;0,00;-2,00;KG;11,80;0,00;-11,80
100473;ALFACE AMERICANA;;12,00;0,00;-12,00;UN;59,94;0,00;-59,94
100530;ALHO PORÓ;;44,00;0,00;-44,00;UN;245,20;0,00;-245,20
100565;MORANGA;;26,00;0,00;-26,00;KG;195,00;0,00;-195,00
100610;SALSAO;;4,00;0,00;-4,00;UN;44,00;0,00;-44,00
100630;GENGIBRE;;0,68;0,00;-0,68;KG;12,22;0,00;-12,22
100632;BATATA DOCE;;36,60;0,00;-36,60;KG;253,54;0,00;-253,54
100633;TOMATE CEREJA;;26,75;0,00;-26,75;KG;367,50;0,00;-367,50
100674;COUVE FOLHA;;25,00;0,00;-25,00;UNID;53,90;0,00;-53,90
100726;ALHO;;4,00;0,00;-4,00;KG;132,50;0,00;-132,50
100785;MANJERONA;;2,00;0,00;-2,00;UN;5,00;0,00;-5,00
100786;ALECRIM FRESCO;;8,00;0,00;-8,00;UN;20,00;0,00;-20,00
100888;ASPARGOS CONGELADOS;;3,00;2,00;-1,00;KG;116,18;77,45;-38,73
101151;FLOR COMESTIVEL;;24,00;0,00;-24,00;UN;120,00;0,00;-120,00
101154;PITAIA;;0,10;0,00;-0,10;KG;1,50;0,00;-1,50
122049;FRUTAS CONGELADAS KG;;20,00;4,00;-16,00;KG;749,50;149,90;-599,60
128122;ESPINAFRE CONGELADO;;7,00;2,00;-5,00;KG;80,65;23,04;-57,60
188410;MILHO CONGELADO;;1,60;0,00;-1,60;KG;32,53;0,00;-32,53
188411;VAGEM CONGELADA;;4,50;1,00;-3,50;KG;59,88;13,31;-46,57
394484;COENTRO;;5,00;0,00;-5,00;UN;12,70;0,00;-12,70
400152;COGUMELO PARIS KG;;1,60;0,00;-1,60;KG;88,00;0,00;-88,00
400189;COGUMELO SHITAKE FRESCO KG;;0,60;0,00;-0,60;KG;31,80;0,00;-31,80
500126;COGUMELO SHIMEJI;;2.400,00;0,00;-2.400,00;GR;175,49;0,00;-175,49
500137;COGUMELO SHITAKE FRESCO BD;;9,00;0,00;-9,00;BD;175,50;0,00;-175,50
500233;COGUMELO PARIS;;17,00;0,00;-17,00;BD;272,00;0,00;-272,00
500310;BROTO DE FEIJÃO;;7,50;0,00;-7,50;KG;71,20;0,00;-71,20
500326;BROCOLIS HIBRIDO;;37,00;0,00;-37,00;UN;181,30;0,00;-181,30
